date,revision,ticker,name
2021-07-01,2021-06-30,XEL,Xcel Energy
2021-07-01,2021-06-30,XLNX,"Xilinx, Inc."
2021-07-01,2021-06-30,ZM,Zoom Video Communications
2021-10-01,2021-09-25,ATVI,Activision Blizzard
2021-10-01,2021-09-25,ADBE,Adobe Inc.
2021-10-01,2021-09-25,AMD,Advanced Micro Devices
2021-10-01,2021-09-25,ALGN,Align Technology
2021-10-01,2021-09-25,GOOGL,Alphabet Inc.
2021-10-01,2021-09-25,GOOG,Alphabet Inc.
2021-10-01,2021-09-25,AMZN,Amazon (company)
2021-10-01,2021-09-25,AEP,American Electric Power
2021-10-01,2021-09-25,AMGN,Amgen
2021-10-01,2021-09-25,ADI,Analog Devices
2021-10-01,2021-09-25,ANSS,Ansys
2021-10-01,2021-09-25,AAPL,Apple Inc.
2021-10-01,2021-09-25,AMAT,Applied Materials
2021-10-01,2021-09-25,ASML,ASML Holding
2021-10-01,2021-09-25,TEAM,Atlassian
2021-10-01,2021-09-25,ADSK,Autodesk
2021-10-01,2021-09-25,ADP,Automatic Data Processing
2021-10-01,2021-09-25,BIDU,Baidu
2021-10-01,2021-09-25,BIIB,Biogen
2021-10-01,2021-09-25,BKNG,Booking Holdings
2021-10-01,2021-09-25,AVGO,Broadcom Inc.
2021-10-01,2021-09-25,CDNS,Cadence Design Systems
2021-10-01,2021-09-25,CDW,CDW
2021-10-01,2021-09-25,CERN,Cerner
2021-10-01,2021-09-25,CHTR,Charter Communications
2021-10-01,2021-09-25,CHKP,Check Point
2021-10-01,2021-09-25,CTAS,Cintas
2021-10-01,2021-09-25,CSCO,Cisco Systems
2021-10-01,2021-09-25,CTSH,Cognizant
2021-10-01,2021-09-25,CMCSA,Comcast
2021-10-01,2021-09-25,CPRT,Copart
2021-10-01,2021-09-25,COST,Costco
2021-10-01,2021-09-25,CRWD,CrowdStrike
2021-10-01,2021-09-25,CSX,CSX Corporation
2021-10-01,2021-09-25,DXCM,DexCom
2021-10-01,2021-09-25,DOCU,DocuSign
2021-10-01,2021-09-25,DLTR,Dollar Tree
2021-10-01,2021-09-25,EBAY,eBay
2021-10-01,2021-09-25,EA,Electronic Arts
2021-10-01,2021-09-25,EXC,Exelon
2021-10-01,2021-09-25,FB,"Facebook, Inc."
2021-10-01,2021-09-25,FAST,Fastenal
2021-10-01,2021-09-25,FISV,Fiserv
2021-10-01,2021-09-25,FOXA,Fox Corporation
2021-10-01,2021-09-25,FOX,Fox Corporation
2021-10-01,2021-09-25,GILD,Gilead Sciences
2021-10-01,2021-09-25,HON,Honeywell
2021-10-01,2021-09-25,IDXX,Idexx Laboratories
2021-10-01,2021-09-25,ILMN,"Illumina, Inc."
2021-10-01,2021-09-25,INCY,Incyte
2021-10-01,2021-09-25,INTC,Intel
2021-10-01,2021-09-25,INTU,Intuit
2021-10-01,2021-09-25,ISRG,Intuitive Surgical
2021-10-01,2021-09-25,JD,JD.com
2021-10-01,2021-09-25,KDP,Keurig Dr Pepper
2021-10-01,2021-09-25,KLAC,KLA Corporation
2021-10-01,2021-09-25,KHC,Kraft Heinz
2021-10-01,2021-09-25,LRCX,Lam Research
2021-10-01,2021-09-25,LULU,Lululemon Athletica
2021-10-01,2021-09-25,MAR,Marriott International
2021-10-01,2021-09-25,MRVL,"Marvell Technology, Inc."
2021-10-01,2021-09-25,MTCH,Match Group
2021-10-01,2021-09-25,MELI,MercadoLibre
2021-10-01,2021-09-25,MCHP,Microchip Technology
2021-10-01,2021-09-25,MU,Micron Technology
2021-10-01,2021-09-25,MSFT,Microsoft
2021-10-01,2021-09-25,MRNA,Moderna
2021-10-01,2021-09-25,MDLZ,Mondelez International
2021-10-01,2021-09-25,MNST,Monster Beverage
2021-10-01,2021-09-25,NTES,NetEase
2021-10-01,2021-09-25,NFLX,Netflix
2021-10-01,2021-09-25,NVDA,Nvidia
2021-10-01,2021-09-25,NXPI,NXP Semiconductors
2021-10-01,2021-09-25,ORLY,O'Reilly Auto Parts
2021-10-01,2021-09-25,OKTA,Okta (company)
2021-10-01,2021-09-25,PCAR,Paccar
2021-10-01,2021-09-25,PAYX,Paychex
2021-10-01,2021-09-25,PYPL,PayPal
2021-10-01,2021-09-25,PTON,Peloton Interactive
2021-10-01,2021-09-25,PEP,PepsiCo
2021-10-01,2021-09-25,PDD,Pinduoduo
2021-10-01,2021-09-25,QCOM,Qualcomm
2021-10-01,2021-09-25,REGN,Regeneron Pharmaceuticals
2021-10-01,2021-09-25,ROST,Ross Stores
2021-10-01,2021-09-25,SGEN,Seagen
2021-10-01,2021-09-25,SIRI,Sirius XM
2021-10-01,2021-09-25,SWKS,Skyworks Solutions
2021-10-01,2021-09-25,SPLK,Splunk
2021-10-01,2021-09-25,SBUX,Starbucks
2021-10-01,2021-09-25,SNPS,Synopsys
2021-10-01,2021-09-25,TMUS,T-Mobile US
2021-10-01,2021-09-25,TSLA,"Tesla, Inc."
2021-10-01,2021-09-25,TXN,Texas Instruments
2021-10-01,2021-09-25,TCOM,Trip.com Group
2021-10-01,2021-09-25,VRSN,Verisign
2021-10-01,2021-09-25,VRSK,Verisk Analytics
2021-10-01,2021-09-25,VRTX,Vertex Pharmaceuticals
2021-10-01,2021-09-25,WBA,Walgreens Boots Alliance
2021-10-01,2021-09-25,WDAY,"Workday, Inc."
2021-10-01,2021-09-25,XEL,Xcel Energy
2021-10-01,2021-09-25,XLNX,Xilinx
2021-10-01,2021-09-25,ZM,Zoom Video Communications
2022-01-01,2021-12-27,ATVI,Activision Blizzard
2022-01-01,2021-12-27,ADBE,Adobe Inc.
2022-01-01,2021-12-27,AMD,Advanced Micro Devices
2022-01-01,2021-12-27,ABNB,Airbnb
2022-01-01,2021-12-27,ALGN,Align Technology
2022-01-01,2021-12-27,GOOGL,Alphabet Inc.
2022-01-01,2021-12-27,AMZN,Amazon (company)
2022-01-01,2021-12-27,AEP,American Electric Power
2022-01-01,2021-12-27,AMGN,Amgen
2022-01-01,2021-12-27,ADI,Analog Devices
2022-01-01,2021-12-27,ANSS,Ansys
2022-01-01,2021-12-27,AAPL,Apple Inc.
2022-01-01,2021-12-27,AMAT,Applied Materials
2022-01-01,2021-12-27,ASML,ASML Holding
2022-01-01,2021-12-27,TEAM,Atlassian
2022-01-01,2021-12-27,ADSK,Autodesk
2022-01-01,2021-12-27,ADP,Automatic Data Processing
2022-01-01,2021-12-27,BIDU,Baidu
2022-01-01,2021-12-27,BIIB,Biogen
2022-01-01,2021-12-27,BKNG,Booking Holdings
2022-01-01,2021-12-27,AVGO,Broadcom Inc.
2022-01-01,2021-12-27,CDNS,Cadence Design Systems
2022-01-01,2021-12-27,CHTR,Charter Communications
2022-01-01,2021-12-27,CTAS,Cintas
2022-01-01,2021-12-27,CSCO,Cisco Systems
2022-01-01,2021-12-27,CTSH,Cognizant
2022-01-01,2021-12-27,CMCSA,Comcast
2022-01-01,2021-12-27,CPRT,Copart
2022-01-01,2021-12-27,COST,Costco
2022-01-01,2021-12-27,CRWD,CrowdStrike
2022-01-01,2021-12-27,CSX,CSX Corporation
2022-01-01,2021-12-27,DDOG,Datadog
2022-01-01,2021-12-27,DXCM,DexCom
2022-01-01,2021-12-27,DOCU,DocuSign
2022-01-01,2021-12-27,DLTR,Dollar Tree
2022-01-01,2021-12-27,EBAY,eBay
2022-01-01,2021-12-27,EA,Electronic Arts
2022-01-01,2021-12-27,EXC,Exelon
2022-01-01,2021-12-27,FISV,Fiserv
2022-01-01,2021-12-27,FTNT,Fortinet
2022-01-01,2021-12-27,GILD,Gilead Sciences
2022-01-01,2021-12-27,HON,Honeywell
2022-01-01,2021-12-27,IDXX,Idexx Laboratories
2022-01-01,2021-12-27,ILMN,"Illumina, Inc."
2022-01-01,2021-12-27,INTC,Intel
2022-01-01,2021-12-27,INTU,Intuit
2022-01-01,2021-12-27,ISRG,Intuitive Surgical
2022-01-01,2021-12-27,JD,JD.com
2022-01-01,2021-12-27,KDP,Keurig Dr Pepper
2022-01-01,2021-12-27,KLAC,KLA Corporation
2022-01-01,2021-12-27,KHC,Kraft Heinz
2022-01-01,2021-12-27,LRCX,Lam Research
2022-01-01,2021-12-27,LCID,Lucid Motors
2022-01-01,2021-12-27,LULU,Lululemon Athletica
2022-01-01,2021-12-27,MAR,Marriott International
2022-01-01,2021-12-27,MRVL,"Marvell Technology, Inc."
2022-01-01,2021-12-27,MTCH,Match Group
2022-01-01,2021-12-27,MELI,MercadoLibre
2022-01-01,2021-12-27,FB,Meta Platforms
2022-01-01,2021-12-27,MCHP,Microchip Technology
2022-01-01,2021-12-27,MU,Micron Technology
2022-01-01,2021-12-27,MSFT,Microsoft
2022-01-01,2021-12-27,MRNA,Moderna
2022-01-01,2021-12-27,MDLZ,Mondelez International
2022-01-01,2021-12-27,MNST,Monster Beverage
2022-01-01,2021-12-27,NTES,NetEase
2022-01-01,2021-12-27,NFLX,Netflix
2022-01-01,2021-12-27,NVDA,Nvidia
2022-01-01,2021-12-27,NXPI,NXP Semiconductors
2022-01-01,2021-12-27,ORLY,O'Reilly Auto Parts
2022-01-01,2021-12-27,OKTA,Okta (company)
2022-01-01,2021-12-27,PCAR,Paccar
2022-01-01,2021-12-27,PANW,Palo Alto Networks
2022-01-01,2021-12-27,PAYX,Paychex
2022-01-01,2021-12-27,PYPL,PayPal
2022-01-01,2021-12-27,PTON,Peloton Interactive
2022-01-01,2021-12-27,PEP,PepsiCo
2022-01-01,2021-12-27,PDD,Pinduoduo
2022-01-01,2021-12-27,QCOM,Qualcomm
2022-01-01,2021-12-27,REGN,Regeneron Pharmaceuticals
2022-01-01,2021-12-27,ROST,Ross Stores
2022-01-01,2021-12-27,SGEN,Seagen
2022-01-01,2021-12-27,SIRI,Sirius XM
2022-01-01,2021-12-27,SWKS,Skyworks Solutions
2022-01-01,2021-12-27,SPLK,Splunk
2022-01-01,2021-12-27,SBUX,Starbucks
2022-01-01,2021-12-27,SNPS,Synopsys
2022-01-01,2021-12-27,TMUS,T-Mobile US
2022-01-01,2021-12-27,TSLA,"Tesla, Inc."
2022-01-01,2021-12-27,TXN,Texas Instruments
2022-01-01,2021-12-27,VRSN,Verisign
2022-01-01,2021-12-27,VRSK,Verisk Analytics
2022-01-01,2021-12-27,VRTX,Vertex Pharmaceuticals
2022-01-01,2021-12-27,WBA,Walgreens Boots Alliance
2022-01-01,2021-12-27,WDAY,"Workday, Inc."
2022-01-01,2021-12-27,XEL,Xcel Energy
2022-01-01,2021-12-27,XLNX,Xilinx
2022-01-01,2021-12-27,ZM,Zoom Video Communications
2022-01-01,2021-12-27,ZS,Zscaler
2022-04-01,2022-03-28,ATVI,Activision Blizzard
2022-04-01,2022-03-28,ADBE,Adobe Inc.
2022-04-01,2022-03-28,ADP,ADP (company)
2022-04-01,2022-03-28,ABNB,Airbnb
2022-04-01,2022-03-28,ALGN,Align Technology
2022-04-01,2022-03-28,GOOGL,Alphabet Inc.
2022-04-01,2022-03-28,GOOG,Alphabet Inc.
2022-04-01,2022-03-28,AMZN,Amazon (company)
2022-04-01,2022-03-28,AMD,AMD
2022-04-01,2022-03-28,AEP,American Electric Power
2022-04-01,2022-03-28,AMGN,Amgen
2022-04-01,2022-03-28,ADI,Analog Devices
2022-04-01,2022-03-28,ANSS,Ansys
2022-04-01,2022-03-28,AAPL,Apple Inc.
2022-04-01,2022-03-28,AMAT,Applied Materials
2022-04-01,2022-03-28,ASML,ASML Holding
2022-04-01,2022-03-28,AZN,AstraZeneca
2022-04-01,2022-03-28,TEAM,Atlassian
2022-04-01,2022-03-28,ADSK,Autodesk
2022-04-01,2022-03-28,BIDU,Baidu
2022-04-01,2022-03-28,BIIB,Biogen
2022-04-01,2022-03-28,BKNG,Booking Holdings
2022-04-01,2022-03-28,AVGO,Broadcom Inc.
2022-04-01,2022-03-28,CDNS,Cadence Design Systems
2022-04-01,2022-03-28,CHTR,Charter Communications
2022-04-01,2022-03-28,CTAS,Cintas
2022-04-01,2022-03-28,CSCO,Cisco Systems
2022-04-01,2022-03-28,CTSH,Cognizant
2022-04-01,2022-03-28,CMCSA,Comcast
2022-04-01,2022-03-28,CEG,Constellation Energy
2022-04-01,2022-03-28,CPRT,Copart
2022-04-01,2022-03-28,COST,Costco
2022-04-01,2022-03-28,CRWD,CrowdStrike
2022-04-01,2022-03-28,CSX,CSX Corporation
2022-04-01,2022-03-28,DDOG,Datadog
2022-04-01,2022-03-28,DXCM,DexCom
2022-04-01,2022-03-28,DOCU,DocuSign
2022-04-01,2022-03-28,DLTR,Dollar Tree
2022-04-01,2022-03-28,EBAY,eBay
2022-04-01,2022-03-28,EA,Electronic Arts
2022-04-01,2022-03-28,EXC,Exelon
2022-04-01,2022-03-28,FAST,Fastenal
2022-04-01,2022-03-28,FISV,Fiserv
2022-04-01,2022-03-28,FTNT,Fortinet
2022-04-01,2022-03-28,GILD,Gilead Sciences
2022-04-01,2022-03-28,HON,Honeywell
2022-04-01,2022-03-28,IDXX,Idexx Laboratories
2022-04-01,2022-03-28,ILMN,"Illumina, Inc."
2022-04-01,2022-03-28,INTC,Intel
2022-04-01,2022-03-28,INTU,Intuit
2022-04-01,2022-03-28,ISRG,Intuitive Surgical
2022-04-01,2022-03-28,JD,JD.com
2022-04-01,2022-03-28,KDP,Keurig Dr Pepper
2022-04-01,2022-03-28,KLAC,KLA Corporation
2022-04-01,2022-03-28,KHC,Kraft Heinz
2022-04-01,2022-03-28,LRCX,Lam Research
2022-04-01,2022-03-28,LCID,Lucid Motors
2022-04-01,2022-03-28,LULU,Lululemon
2022-04-01,2022-03-28,MAR,Marriott International
2022-04-01,2022-03-28,MRVL,"Marvell Technology, Inc."
2022-04-01,2022-03-28,MTCH,Match Group
2022-04-01,2022-03-28,MELI,MercadoLibre
2022-04-01,2022-03-28,FB,Meta Platforms
2022-04-01,2022-03-28,MCHP,Microchip Technology
2022-04-01,2022-03-28,MU,Micron Technology
2022-04-01,2022-03-28,MSFT,Microsoft
2022-04-01,2022-03-28,MRNA,Moderna
2022-04-01,2022-03-28,MDLZ,Mondelez International
2022-04-01,2022-03-28,MNST,Monster Beverage
2022-04-01,2022-03-28,NTES,NetEase
2022-04-01,2022-03-28,NFLX,Netflix
2022-04-01,2022-03-28,NVDA,Nvidia
2022-04-01,2022-03-28,NXPI,NXP
2022-04-01,2022-03-28,ORLY,O'Reilly Automotive
2022-04-01,2022-03-28,OKTA,Okta (company)
2022-04-01,2022-03-28,ODFL,Old Dominion Freight Line
2022-04-01,2022-03-28,PCAR,Paccar
2022-04-01,2022-03-28,PANW,Palo Alto Networks
2022-04-01,2022-03-28,PAYX,Paychex
2022-04-01,2022-03-28,PYPL,PayPal
2022-04-01,2022-03-28,PEP,PepsiCo
2022-04-01,2022-03-28,PDD,Pinduoduo
2022-04-01,2022-03-28,QCOM,Qualcomm
2022-04-01,2022-03-28,REGN,Regeneron
2022-04-01,2022-03-28,ROST,Ross Stores
2022-04-01,2022-03-28,SGEN,Seagen
2022-04-01,2022-03-28,SIRI,Sirius XM
2022-04-01,2022-03-28,SWKS,Skyworks Solutions
2022-04-01,2022-03-28,SPLK,Splunk
2022-04-01,2022-03-28,SBUX,Starbucks
2022-04-01,2022-03-28,SNPS,Synopsys
2022-04-01,2022-03-28,TMUS,T-Mobile US
2022-04-01,2022-03-28,TSLA,"Tesla, Inc."
2022-04-01,2022-03-28,TXN,Texas Instruments
2022-04-01,2022-03-28,VRSN,Verisign
2022-04-01,2022-03-28,VRSK,Verisk
2022-04-01,2022-03-28,VRTX,Vertex Pharmaceuticals
2022-04-01,2022-03-28,WBA,Walgreens Boots Alliance
2022-04-01,2022-03-28,WDAY,"Workday, Inc."
2022-04-01,2022-03-28,XEL,Xcel Energy
2022-04-01,2022-03-28,ZM,Zoom Video Communications
2022-04-01,2022-03-28,ZS,Zscaler
2022-07-01,2022-06-25,ATVI,Activision Blizzard
2022-07-01,2022-06-25,ADBE,Adobe Inc.
2022-07-01,2022-06-25,ADP,ADP (company)
2022-07-01,2022-06-25,ABNB,Airbnb
2022-07-01,2022-06-25,ALGN,Align Technology
2022-07-01,2022-06-25,GOOGL,Alphabet Inc.
2022-07-01,2022-06-25,GOOG,Alphabet Inc.
2022-07-01,2022-06-25,AMZN,Amazon (company)
2022-07-01,2022-06-25,AMD,AMD
2022-07-01,2022-06-25,AEP,American Electric Power
2022-07-01,2022-06-25,AMGN,Amgen
2022-07-01,2022-06-25,ADI,Analog Devices
2022-07-01,2022-06-25,ANSS,Ansys
2022-07-01,2022-06-25,AAPL,Apple Inc.
2022-07-01,2022-06-25,AMAT,Applied Materials
2022-07-01,2022-06-25,ASML,ASML Holding
2022-07-01,2022-06-25,AZN,AstraZeneca
2022-07-01,2022-06-25,TEAM,Atlassian
2022-07-01,2022-06-25,ADSK,Autodesk
2022-07-01,2022-06-25,BIDU,Baidu
2022-07-01,2022-06-25,BIIB,Biogen
2022-07-01,2022-06-25,BKNG,Booking Holdings
2022-07-01,2022-06-25,AVGO,Broadcom Inc.
2022-07-01,2022-06-25,CDNS,Cadence Design Systems
2022-07-01,2022-06-25,CHTR,Charter Communications
2022-07-01,2022-06-25,CTAS,Cintas
2022-07-01,2022-06-25,CSCO,Cisco
2022-07-01,2022-06-25,CTSH,Cognizant
2022-07-01,2022-06-25,CMCSA,Comcast
2022-07-01,2022-06-25,CEG,Constellation Energy
2022-07-01,2022-06-25,CPRT,Copart
2022-07-01,2022-06-25,COST,Costco
2022-07-01,2022-06-25,CRWD,CrowdStrike
2022-07-01,2022-06-25,CSX,CSX Corporation
2022-07-01,2022-06-25,DDOG,Datadog
2022-07-01,2022-06-25,DXCM,DexCom
2022-07-01,2022-06-25,DOCU,DocuSign
2022-07-01,2022-06-25,DLTR,Dollar Tree
2022-07-01,2022-06-25,EBAY,eBay
2022-07-01,2022-06-25,EA,Electronic Arts
2022-07-01,2022-06-25,EXC,Exelon
2022-07-01,2022-06-25,FAST,Fastenal
2022-07-01,2022-06-25,FISV,Fiserv
2022-07-01,2022-06-25,FTNT,Fortinet
2022-07-01,2022-06-25,GILD,Gilead Sciences
2022-07-01,2022-06-25,HON,Honeywell
2022-07-01,2022-06-25,IDXX,Idexx Laboratories
2022-07-01,2022-06-25,ILMN,"Illumina, Inc."
2022-07-01,2022-06-25,INTC,Intel
2022-07-01,2022-06-25,INTU,Intuit
2022-07-01,2022-06-25,ISRG,Intuitive Surgical
2022-07-01,2022-06-25,JD,JD.com
2022-07-01,2022-06-25,KDP,Keurig Dr Pepper
2022-07-01,2022-06-25,KLAC,KLA Corporation
2022-07-01,2022-06-25,KHC,Kraft Heinz
2022-07-01,2022-06-25,LRCX,Lam Research
2022-07-01,2022-06-25,LCID,Lucid Motors
2022-07-01,2022-06-25,LULU,Lululemon
2022-07-01,2022-06-25,MAR,Marriott International
2022-07-01,2022-06-25,MRVL,"Marvell Technology, Inc."
2022-07-01,2022-06-25,MTCH,Match Group
2022-07-01,2022-06-25,MELI,MercadoLibre
2022-07-01,2022-06-25,META,Meta Platforms
2022-07-01,2022-06-25,MCHP,Microchip Technology
2022-07-01,2022-06-25,MU,Micron Technology
2022-07-01,2022-06-25,MSFT,Microsoft
2022-07-01,2022-06-25,MRNA,Moderna
2022-07-01,2022-06-25,MDLZ,Mondelēz International
2022-07-01,2022-06-25,MNST,Monster Beverage
2022-07-01,2022-06-25,NTES,NetEase
2022-07-01,2022-06-25,NFLX,Netflix
2022-07-01,2022-06-25,NVDA,Nvidia
2022-07-01,2022-06-25,NXPI,NXP
2022-07-01,2022-06-25,ORLY,O'Reilly Automotive
2022-07-01,2022-06-25,OKTA,"Okta, Inc."
2022-07-01,2022-06-25,ODFL,Old Dominion Freight Line
2022-07-01,2022-06-25,PCAR,Paccar
2022-07-01,2022-06-25,PANW,Palo Alto Networks
2022-07-01,2022-06-25,PAYX,Paychex
2022-07-01,2022-06-25,PYPL,PayPal
2022-07-01,2022-06-25,PEP,PepsiCo
2022-07-01,2022-06-25,PDD,Pinduoduo
2022-07-01,2022-06-25,QCOM,Qualcomm
2022-07-01,2022-06-25,REGN,Regeneron
2022-07-01,2022-06-25,ROST,Ross Stores
2022-07-01,2022-06-25,SGEN,Seagen
2022-07-01,2022-06-25,SIRI,Sirius XM
2022-07-01,2022-06-25,SWKS,Skyworks Solutions
2022-07-01,2022-06-25,SPLK,Splunk
2022-07-01,2022-06-25,SBUX,Starbucks
2022-07-01,2022-06-25,SNPS,Synopsys
2022-07-01,2022-06-25,TMUS,T-Mobile US
2022-07-01,2022-06-25,TSLA,"Tesla, Inc."
2022-07-01,2022-06-25,TXN,Texas Instruments
2022-07-01,2022-06-25,VRSN,Verisign
2022-07-01,2022-06-25,VRSK,Verisk
2022-07-01,2022-06-25,VRTX,Vertex Pharmaceuticals
2022-07-01,2022-06-25,WBA,Walgreens Boots Alliance
2022-07-01,2022-06-25,WDAY,"Workday, Inc."
2022-07-01,2022-06-25,XEL,Xcel Energy
2022-07-01,2022-06-25,ZM,Zoom Video Communications
2022-07-01,2022-06-25,ZS,Zscaler
2022-10-01,2022-09-24,ATVI,Activision Blizzard
2022-10-01,2022-09-24,ADBE,Adobe Inc.
2022-10-01,2022-09-24,ADP,ADP (company)
2022-10-01,2022-09-24,ABNB,Airbnb
2022-10-01,2022-09-24,ALGN,Align Technology
2022-10-01,2022-09-24,GOOGL,Alphabet Inc.
2022-10-01,2022-09-24,GOOG,Alphabet Inc.
2022-10-01,2022-09-24,AMZN,Amazon (company)
2022-10-01,2022-09-24,AMD,AMD
2022-10-01,2022-09-24,AEP,American Electric Power
2022-10-01,2022-09-24,AMGN,Amgen
2022-10-01,2022-09-24,ADI,Analog Devices
2022-10-01,2022-09-24,ANSS,Ansys
2022-10-01,2022-09-24,AAPL,Apple Inc.
2022-10-01,2022-09-24,AMAT,Applied Materials
2022-10-01,2022-09-24,ASML,ASML Holding
2022-10-01,2022-09-24,AZN,AstraZeneca
2022-10-01,2022-09-24,TEAM,Atlassian
2022-10-01,2022-09-24,ADSK,Autodesk
2022-10-01,2022-09-24,BIDU,Baidu
2022-10-01,2022-09-24,BIIB,Biogen
2022-10-01,2022-09-24,BKNG,Booking Holdings
2022-10-01,2022-09-24,AVGO,Broadcom Inc.
2022-10-01,2022-09-24,CDNS,Cadence Design Systems
2022-10-01,2022-09-24,CHTR,Charter Communications
2022-10-01,2022-09-24,CTAS,Cintas
2022-10-01,2022-09-24,CSCO,Cisco
2022-10-01,2022-09-24,CTSH,Cognizant
2022-10-01,2022-09-24,CMCSA,Comcast
2022-10-01,2022-09-24,CEG,Constellation Energy
2022-10-01,2022-09-24,CPRT,Copart
2022-10-01,2022-09-24,COST,Costco
2022-10-01,2022-09-24,CRWD,CrowdStrike
2022-10-01,2022-09-24,CSX,CSX Corporation
2022-10-01,2022-09-24,DDOG,Datadog
2022-10-01,2022-09-24,DXCM,DexCom
2022-10-01,2022-09-24,DOCU,DocuSign
2022-10-01,2022-09-24,DLTR,Dollar Tree
2022-10-01,2022-09-24,EBAY,eBay
2022-10-01,2022-09-24,EA,Electronic Arts
2022-10-01,2022-09-24,EXC,Exelon
2022-10-01,2022-09-24,FAST,Fastenal
2022-10-01,2022-09-24,FISV,Fiserv
2022-10-01,2022-09-24,FTNT,Fortinet
2022-10-01,2022-09-24,GILD,Gilead Sciences
2022-10-01,2022-09-24,HON,Honeywell
2022-10-01,2022-09-24,IDXX,Idexx Laboratories
2022-10-01,2022-09-24,ILMN,"Illumina, Inc."
2022-10-01,2022-09-24,INTC,Intel
2022-10-01,2022-09-24,INTU,Intuit
2022-10-01,2022-09-24,ISRG,Intuitive Surgical
2022-10-01,2022-09-24,JD,JD.com
2022-10-01,2022-09-24,KDP,Keurig Dr Pepper
2022-10-01,2022-09-24,KLAC,KLA Corporation
2022-10-01,2022-09-24,KHC,Kraft Heinz
2022-10-01,2022-09-24,LRCX,Lam Research
2022-10-01,2022-09-24,LCID,Lucid Motors
2022-10-01,2022-09-24,LULU,Lululemon
2022-10-01,2022-09-24,MAR,Marriott International
2022-10-01,2022-09-24,MRVL,Marvell Technology
2022-10-01,2022-09-24,MTCH,Match Group
2022-10-01,2022-09-24,MELI,MercadoLibre
2022-10-01,2022-09-24,META,Meta Platforms
2022-10-01,2022-09-24,MCHP,Microchip Technology
2022-10-01,2022-09-24,MU,Micron Technology
2022-10-01,2022-09-24,MSFT,Microsoft
2022-10-01,2022-09-24,MRNA,Moderna
2022-10-01,2022-09-24,MDLZ,Mondelēz International
2022-10-01,2022-09-24,MNST,Monster Beverage
2022-10-01,2022-09-24,NTES,NetEase
2022-10-01,2022-09-24,NFLX,Netflix
2022-10-01,2022-09-24,NVDA,Nvidia
2022-10-01,2022-09-24,NXPI,NXP
2022-10-01,2022-09-24,ORLY,O'Reilly Automotive
2022-10-01,2022-09-24,OKTA,"Okta, Inc."
2022-10-01,2022-09-24,ODFL,Old Dominion Freight Line
2022-10-01,2022-09-24,PCAR,Paccar
2022-10-01,2022-09-24,PANW,Palo Alto Networks
2022-10-01,2022-09-24,PAYX,Paychex
2022-10-01,2022-09-24,PYPL,PayPal
2022-10-01,2022-09-24,PEP,PepsiCo
2022-10-01,2022-09-24,PDD,Pinduoduo
2022-10-01,2022-09-24,QCOM,Qualcomm
2022-10-01,2022-09-24,REGN,Regeneron
2022-10-01,2022-09-24,ROST,Ross Stores
2022-10-01,2022-09-24,SGEN,Seagen
2022-10-01,2022-09-24,SIRI,Sirius XM
2022-10-01,2022-09-24,SWKS,Skyworks Solutions
2022-10-01,2022-09-24,SPLK,Splunk
2022-10-01,2022-09-24,SBUX,Starbucks
2022-10-01,2022-09-24,SNPS,Synopsys
2022-10-01,2022-09-24,TMUS,T-Mobile US
2022-10-01,2022-09-24,TSLA,"Tesla, Inc."
2022-10-01,2022-09-24,TXN,Texas Instruments
2022-10-01,2022-09-24,VRSN,Verisign
2022-10-01,2022-09-24,VRSK,Verisk
2022-10-01,2022-09-24,VRTX,Vertex Pharmaceuticals
2022-10-01,2022-09-24,WBA,Walgreens Boots Alliance
2022-10-01,2022-09-24,WDAY,"Workday, Inc."
2022-10-01,2022-09-24,XEL,Xcel Energy
2022-10-01,2022-09-24,ZM,Zoom Video Communications
2022-10-01,2022-09-24,ZS,Zscaler
2023-01-01,2022-12-21,ATVI,Activision Blizzard
2023-01-01,2022-12-21,ADBE,Adobe Inc.
2023-01-01,2022-12-21,ADP,ADP (company)
2023-01-01,2022-12-21,ABNB,Airbnb
2023-01-01,2022-12-21,ALGN,Align Technology
2023-01-01,2022-12-21,GOOGL,Alphabet Inc.
2023-01-01,2022-12-21,GOOG,Alphabet Inc.
2023-01-01,2022-12-21,AMZN,Amazon (company)
2023-01-01,2022-12-21,AMD,AMD
2023-01-01,2022-12-21,AEP,American Electric Power
2023-01-01,2022-12-21,AMGN,Amgen
2023-01-01,2022-12-21,ADI,Analog Devices
2023-01-01,2022-12-21,ANSS,Ansys
2023-01-01,2022-12-21,AAPL,Apple Inc.
2023-01-01,2022-12-21,AMAT,Applied Materials
2023-01-01,2022-12-21,ASML,ASML Holding
2023-01-01,2022-12-21,AZN,AstraZeneca
2023-01-01,2022-12-21,TEAM,Atlassian
2023-01-01,2022-12-21,ADSK,Autodesk
2023-01-01,2022-12-21,BKR,Baker Hughes
2023-01-01,2022-12-21,BIIB,Biogen
2023-01-01,2022-12-21,BKNG,Booking Holdings
2023-01-01,2022-12-21,AVGO,Broadcom Inc.
2023-01-01,2022-12-21,CDNS,Cadence Design Systems
2023-01-01,2022-12-21,CHTR,Charter Communications
2023-01-01,2022-12-21,CTAS,Cintas
2023-01-01,2022-12-21,CSCO,Cisco
2023-01-01,2022-12-21,CTSH,Cognizant
2023-01-01,2022-12-21,CMCSA,Comcast
2023-01-01,2022-12-21,CEG,Constellation Energy
