model,params,NLL / day,AIC,AICc,BIC,dAICc,dBIC
"SARIMA(5,1,4)(2,0,0)[63]",13,1.5877098640672145,5998.96450862086,5999.159473805648,6070.978773401774,19.016275128122288,46.88206652394547
"SARIMA(4,1,5)(2,0,0)[63]",13,1.5877099061567037,5998.96466696152,5999.159632146308,6070.978931742433,19.016433468781543,46.88222486460472
"SARIMA(4,1,2)(2,0,0)[63]",10,1.589333209501521,5999.071534144721,5999.189181203545,6054.467122437732,19.04598252601864,30.37041555990345
"SARIMA(5,1,1)(0,0,1)[5]",9,1.5898807471951844,5999.131370948284,5999.227576186125,6048.987400411993,19.084377508598664,24.89069353416471
"SARIMA(2,1,3)(2,0,2)[21]",11,1.588806638630026,5999.090574526157,5999.2318265325775,6060.025721648469,19.088627855051527,35.929014770640606
"SARIMA(4,1,2)(2,0,1)[21]",11,1.5888234798196832,5999.153931081648,5999.295183088068,6060.08907820396,19.151984410542354,35.99237132613143
"SARIMA(5,1,2)(2,0,0)[5]",11,1.588837441753455,5999.206455876498,5999.347707882918,6060.1416029988095,19.20450920539224,36.04489612098132
"SARIMA(5,1,2)(1,0,2)[5]",12,1.5883023135434151,5999.193303550328,5999.360327104932,6065.66800950194,19.21712842740544,41.57130262411192
"SARIMA(3,1,4)(2,0,2)[21]",13,1.5877645549457908,5999.170255706065,5999.365220890853,6071.184520486979,19.222022213327364,47.087813609150544
"SARIMA(4,1,4)(1,0,2)[63]",13,1.587768244733811,5999.184136688597,5999.3791018733855,6071.198401469511,19.235903195859464,47.10169459168264
"SARIMA(4,1,3)(2,0,2)[21]",13,1.5877725731929049,5999.200420351708,5999.395385536496,6071.2146851326215,19.252186858970163,47.11797825479334
"SARIMA(4,1,2)(1,0,2)[21]",11,1.5888558249868103,5999.275613600381,5999.416865606801,6060.210760722693,19.27366692927535,36.11405384486443
"SARIMA(4,1,4)(2,0,1)[63]",13,1.5877807314714538,5999.23111179561,5999.426076980398,6071.245376576523,19.282878302871723,47.1486696986949
"SARIMA(2,1,4)(2,0,0)[63]",10,1.5894073399776758,5999.3504129960165,5999.46806005484,6054.746001289027,19.324861377313937,30.64929441119876
"SARIMA(2,1,4)(2,0,1)[21]",11,1.588905342685116,5999.461899181406,5999.603151187826,6060.397046303718,19.459952510300354,36.30033942588943
"SARIMA(2,1,5)(2,0,2)[21]",13,1.5878573910277918,5999.519505046553,5999.714470231341,6071.533769827466,19.571271553814768,47.43706294963795
"SARIMA(2,1,4)(1,0,2)[21]",11,1.5889423379321834,5999.601075300874,5999.742327307295,6060.536222423186,19.59912862976853,36.43951554535761
"SARIMA(5,1,1)(2,0,2)[5]",12,1.588450416802562,5999.750468011238,5999.917491565841,6066.22517396285,19.77429288831536,42.12846708502184
"SARIMA(4,1,5)(2,0,2)[21]",15,1.5868755101835523,5999.825669310524,6000.08304196468,6082.919051750039,19.939843287153963,58.82234487221103
"SARIMA(5,1,4)(2,0,2)[21]",15,1.586885029263993,5999.861480091142,6000.118852745298,6082.954862530657,19.97565406777176,58.85815565282883
"SARIMA(5,1,3)(2,0,2)[21]",14,1.5874752120402371,6000.081747695372,6000.306828081224,6077.635571305586,20.163629403698,53.5388644277582
"SARIMA(3,1,5)(2,0,2)[21]",14,1.5875194704514612,6000.248247838397,6000.47332822425,6077.802071448612,20.330129546723583,53.705364570783786
"SARIMA(4,1,5)(2,0,2)[63]",15,1.586990567216524,6000.258513868563,6000.515886522719,6083.351896308078,20.37268784519256,59.25518943024963
"SARIMA(5,1,1)(2,0,1)[5]",11,1.5891587252998849,6000.415124578167,6000.556376584587,6061.350271700479,20.41317790706125,37.25356482265033
"SARIMA(5,1,4)(2,0,2)[63]",15,1.5870162814889992,6000.355250961615,6000.612623615771,6083.44863340113,20.46942493824463,59.3519265233017
"SARIMA(4,1,5)(1,0,2)[63]",14,1.5875574995451214,6000.3913132887465,6000.616393674599,6077.945136898961,20.473194997072824,53.84843002113303
"SARIMA(5,1,4)(1,0,2)[63]",14,1.5875727163414717,6000.4485588766165,6000.673639262469,6078.002382486831,20.53044058494288,53.90567560900308
"SARIMA(4,1,5)(2,0,1)[63]",14,1.587586126279471,6000.49900706337,6000.724087449223,6078.052830673585,20.580888771696664,53.95612379575687
"SARIMA(5,1,4)(2,0,1)[63]",14,1.5876012849731522,6000.556034068999,6000.781114454851,6078.109857679214,20.63791577732536,54.01315080138557
"SARIMA(4,1,2)(2,0,2)[21]",12,1.588743159144366,6000.851764701105,6001.018788255708,6067.326470652717,20.87558957818237,43.22976377488885
"SARIMA(5,1,1)(1,0,1)[5]",10,1.5898469377472777,6001.004179805258,6001.121826864081,6056.399768098268,20.9786281865554,32.30306122044021
"SARIMA(5,1,1)(2,0,0)[5]",10,1.5898483940301844,6001.009658341553,6001.127305400377,6056.405246634564,20.98410672285081,32.30853975673563
"SARIMA(5,1,1)(0,0,2)[5]",10,1.5898761726746236,6001.114161601934,6001.231808660757,6056.509749894944,21.08860998323144,32.41304301711625
"SARIMA(2,1,4)(2,0,2)[21]",12,1.58880303172464,6001.077005348096,6001.244028902699,6067.551711299708,21.100830225173013,43.45500442187949
"SARIMA(5,1,1)(1,0,2)[5]",11,1.5897419000666613,6002.60902805078,6002.7502800572,6063.544175173091,22.607081379674128,39.44746829526321
"SARIMA(4,1,1)(2,0,2)[5]",11,1.5921580671739963,6011.698648708574,6011.839900714995,6072.633795830886,31.69670203746864,48.53708895305772
"SARIMA(4,1,1)(1,0,1)[5]",9,1.5936045289209844,6013.140237800743,6013.236443038584,6062.996267264452,33.09324436105817,38.899560386624216
"SARIMA(4,1,1)(1,0,0)[5]",8,1.5942197274652046,6013.4546147241,6013.531537801023,6057.771085358509,33.388339123496735,33.67437848068039
"SARIMA(4,1,1)(0,0,1)[5]",8,1.594241521668199,6013.536604515766,6013.613527592689,6057.853075150175,33.47032891516301,33.75636827234666
"SARIMA(4,1,1)(2,0,1)[5]",10,1.593322803142774,6014.080385423115,6014.198032481939,6069.475973716126,34.05483380441274,45.37926683829755
"SARIMA(4,1,1)(1,0,2)[5]",10,1.5934086393902918,6014.403301386277,6014.520948445101,6069.798889679288,34.37774976757464,45.70218280145946
"SARIMA(4,1,1)(2,0,0)[5]",9,1.5942082649598617,6015.411492778999,6015.50769801684,6065.267522242708,35.364499339313625,41.17081536487967
"SARIMA(4,1,1)(0,0,2)[5]",9,1.594241385002559,6015.536090379627,6015.632295617468,6065.392119843336,35.4890969399421,41.29541296550815
"SARIMA(5,1,1)(1,0,0)[21]",9,1.5951063820326503,6018.790209206831,6018.886414444672,6068.64623867054,38.74321576714556,44.549531792711605
"SARIMA(5,1,1)(0,0,1)[21]",9,1.595128341244024,6018.8728197600185,6018.969024997859,6068.728849223728,38.82582632033336,44.63214234589941
"SARIMA(5,1,1)",8,1.5958374110639078,6019.540340422421,6019.617263499344,6063.856811056829,39.47406482181759,39.760104179001246
"SARIMA(5,1,1)(2,0,0)[21]",10,1.5950544328684109,6020.594776450962,6020.712423509785,6075.990364743972,40.56922483225935,51.89365786614417
"SARIMA(5,1,1)(0,0,2)[21]",10,1.595069630935123,6020.651951577933,6020.769598636756,6076.047539870943,40.62639995923018,51.950832993115
"SARIMA(5,1,1)(0,0,1)[63]",9,1.5956288938161605,6020.755898536396,6020.852103774237,6070.611928000105,40.70890509671062,46.51522112227667
"SARIMA(5,1,1)(1,0,1)[21]",10,1.595093172479048,6020.740514866178,6020.858161925002,6076.136103159189,40.71496324747568,52.039396281360496
"SARIMA(5,1,1)(1,0,0)[63]",9,1.5956623161103465,6020.881633207123,6020.977838444964,6070.737662670832,40.83463976743769,46.64095579300374
"SARIMA(4,1,1)(1,0,0)[21]",8,1.5964240581933031,6021.747306923206,6021.824230000129,6066.063777557615,41.6810313226033,41.96707067978696
"SARIMA(4,1,1)(0,0,1)[21]",8,1.5964469168918611,6021.833301347182,6021.910224424105,6066.149771981591,41.76702574657884,42.05306510376249
"SARIMA(5,1,1)(0,0,2)[63]",10,1.5955288846590685,6022.379664087415,6022.497311146239,6077.775252380426,42.35411246871263,53.67854550259744
"SARIMA(1,1,5)(2,0,2)[5]",12,1.5944680874029191,6022.388944809783,6022.555968364386,6088.863650761395,42.41276968685997,64.76694388356646
"SARIMA(4,1,1)",7,1.5971715177496526,6022.559249774193,6022.619046891117,6061.3361615793,42.47584821359124,37.23945470147192
"SARIMA(5,1,1)(1,0,2)[21]",11,1.5950479526175256,6022.570397747131,6022.711649753552,6083.505544869443,42.56845107602567,59.408837991614746
"SARIMA(5,1,1)(2,0,1)[21]",11,1.5950502874154613,6022.579181256965,6022.7204332633855,6083.514328379277,42.57723458585952,59.41762150144859
"SARIMA(5,1,1)(1,0,1)[63]",10,1.5955920535398231,6022.617305416815,6022.734952475638,6078.012893709825,42.59175379811222,53.91618683199704
"SARIMA(5,1,1)(2,0,0)[63]",10,1.5956402321189915,6022.798553231646,6022.9162002904695,6078.1941415246565,42.77300161294352,54.09743464682833
"SARIMA(4,1,1)(2,0,0)[21]",9,1.5963867193619434,6023.606838239632,6023.703043477472,6073.462867703341,43.5598447999464,49.36616082551245
"SARIMA(3,1,1)(2,0,2)[5]",10,1.5958632656321154,6023.6376053080185,6023.755252366842,6079.033193601029,43.61205368931587,54.93648672320069
"SARIMA(4,1,1)(1,0,1)[21]",9,1.5964069188139371,6023.682828578031,6023.779033815872,6073.53885804174,43.63583513834601,49.44215116391206
"SARIMA(4,1,1)(0,0,2)[21]",9,1.596407858183608,6023.686362486734,6023.782567724575,6073.542391950443,43.6393690470486,49.44568507261465
"SARIMA(4,1,1)(0,0,1)[63]",8,1.5969488431273564,6023.721547845114,6023.798470922037,6068.038018479523,43.65527224451125,43.941311601694906
"SARIMA(3,1,1)(1,0,1)[5]",8,1.596963190059726,6023.775521004689,6023.852444081612,6068.091991639098,43.70924540408578,43.99528476126943
"SARIMA(4,1,1)(1,0,0)[63]",8,1.596987629241383,6023.867461206082,6023.944384283005,6068.183931840491,43.80118560547908,44.08722496266273
"SARIMA(5,1,1)(2,0,2)[63]",12,1.5949207188775407,6024.091744417308,6024.258767971912,6090.56645036892,44.11556929438575,66.46974349109223
"SARIMA(5,1,1)(1,0,2)[63]",11,1.5954663650784278,6024.144465425045,6024.285717431466,6085.079612547357,44.14251875393984,60.98290566952892
"SARIMA(5,1,1)(2,0,1)[63]",11,1.5955478498966498,6024.451011311196,6024.592263317617,6085.386158433508,44.44906464009091,61.28945155567999
"SARIMA(5,1,1)(2,0,2)[21]",12,1.5950466734425928,6024.565585491034,6024.732609045637,6091.040291442646,44.5894103681112,66.94358456481768
"SARIMA(4,1,1)(0,0,2)[63]",9,1.5968427559249687,6025.322447789732,6025.418653027573,6075.178477253441,45.27545435004686,51.081770375612905
"SARIMA(4,1,1)(1,0,1)[63]",9,1.5969041508702075,6025.5534155737205,6025.649620811561,6075.40944503743,45.50642213403535,51.3127381596014
"SARIMA(4,1,1)(2,0,1)[21]",10,1.5963793077913382,6025.578955911014,6025.696602969838,6080.974544204025,45.55340429231183,56.87783732619664
"SARIMA(4,1,1)(1,0,2)[21]",10,1.5963801616715678,6025.582168208438,6025.699815267261,6080.977756501448,45.55661658973531,56.88104962362013
"SARIMA(4,1,1)(2,0,0)[63]",9,1.5969620425309008,6025.771204001248,6025.867409239089,6075.6272334649575,45.72421056156327,51.53052658712932
"SARIMA(3,1,1)(1,0,2)[5]",9,1.5969628768012316,6025.774342526233,6025.870547764074,6075.630371989942,45.7273490865482,51.53366511211425
"SARIMA(3,1,1)(2,0,1)[5]",9,1.5969629709194368,6025.774696598922,6025.870901836763,6075.630726062631,45.72770315923663,51.53401918480267
"SARIMA(3,1,1)(1,0,0)[5]",7,1.5982109307955974,6026.469521653037,6026.529318769962,6065.246433458145,46.3861200924357,41.14972658031638
"SARIMA(3,1,1)(0,0,1)[5]",7,1.598213610958742,6026.479604426787,6026.539401543711,6065.256516231894,46.39620286618538,41.159809354066056
"SARIMA(4,1,1)(1,0,2)[63]",10,1.5967712874585378,6027.05358341902,6027.171230477843,6082.44917171203,47.02803180031697,58.35246483420178
"SARIMA(4,1,1)(2,0,2)[63]",11,1.5962420744087034,6027.062683925542,6027.203935931962,6087.997831047854,47.06073725443639,63.90112417002547
"SARIMA(1,1,5)(1,0,1)[5]",10,1.596832963671024,6027.285609330392,6027.403256389215,6082.681197623402,47.26005771168912,58.58449074557393
"SARIMA(4,1,1)(2,0,1)[63]",10,1.596854210024329,6027.365538111526,6027.483185170349,6082.761126404536,47.3399864928233,58.66441952670812
"SARIMA(4,1,1)(2,0,2)[21]",11,1.5963791246155086,6027.578266803544,6027.719518809964,6088.513413925855,47.57632013243801,64.41670704802709
"SARIMA(3,1,1)(0,0,2)[5]",8,1.5982063801181954,6028.452402004651,6028.529325081574,6072.76887263906,48.3861264040479,48.672165761231554
"SARIMA(3,1,1)(2,0,0)[5]",8,1.598207808730347,6028.457776443565,6028.534699520488,6072.774247077974,48.39150084296216,48.67754020014581
"SARIMA(1,1,5)(1,0,0)[5]",9,1.5976792089894298,6028.469184218235,6028.565389456076,6078.325213681944,48.42219077854952,54.22850680411557
"SARIMA(1,1,5)(0,0,1)[5]",9,1.5977163862721984,6028.60904515601,6028.705250393851,6078.465074619719,48.56205171632519,54.368367741891234
"SARIMA(3,1,1)(1,0,0)[21]",7,1.5987926241884889,6028.657852197095,6028.71764931402,6067.434764002202,48.574450636493566,43.338057124374245
"SARIMA(3,1,1)(0,0,1)[21]",7,1.5988141141620351,6028.738697477576,6028.798494594501,6067.515609282684,48.65529591697487,43.41890240485554
"SARIMA(3,1,1)",6,1.5995146414733763,6029.374081222842,6029.418905128925,6062.611434198648,49.27570645139895,38.51472732081948
"SARIMA(1,1,5)(2,0,0)[5]",10,1.5976690785851526,6030.4310736373445,6030.548720696168,6085.826661930355,50.40552201864193,61.72995505252675
"SARIMA(3,1,1)(0,0,1)[63]",7,1.599286315839419,6030.515120187894,6030.574917304819,6069.292031993002,50.43171862729287,45.195325115173546
"SARIMA(3,1,1)(1,0,1)[21]",8,1.598778029734392,6030.602947860783,6030.679870937705,6074.919418495191,50.53667226017933,50.82271161736298
"SARIMA(3,1,1)(2,0,0)[21]",8,1.5987791271393836,6030.607076298361,6030.683999375284,6074.92354693277,50.54080069775773,50.826840054941385
"SARIMA(3,1,1)(1,0,0)[63]",7,1.5993241825607638,6030.657574793593,6030.717371910518,6069.4344865987005,50.5741732329916,45.33777972087228
"SARIMA(1,1,5)(0,0,2)[5]",10,1.5977153197482523,6030.605032892926,6030.722679951749,6086.000621185936,50.579481274223326,61.90391430810814
"SARIMA(3,1,1)(0,0,2)[21]",8,1.5987983706695894,6030.679470458996,6030.756393535919,6074.995941093404,50.61319485839249,50.89923421557614
"SARIMA(1,1,5)(1,0,2)[5]",11,1.5972105384684012,6030.706045718125,6030.847297724546,6091.641192840437,50.704099047019554,67.54448596260863
"SARIMA(3,1,1)(0,0,2)[63]",8,1.5991323523054402,6031.935909373065,6032.012832449988,6076.252380007474,51.86963377246229,52.15567312964595
"SARIMA(3,1,1)(1,0,1)[63]",8,1.5992512201773383,6032.383090307147,6032.4600133840695,6076.699560941555,52.31681470654348,52.602854063727136
"SARIMA(3,1,1)(2,0,0)[63]",8,1.599269499748123,6032.451858052438,6032.528781129361,6076.768328686847,52.38558245183504,52.67162180901869
"SARIMA(1,1,5)(2,0,1)[5]",11,1.5976804698302949,6032.473927501568,6032.615179507989,6093.40907462388,52.4719808304626,69.31236774605168
"SARIMA(3,1,1)(1,0,2)[21]",9,1.5987690383286552,6032.569122192401,6032.665327430242,6082.42515165611,52.522128752715616,58.328444778281664
"SARIMA(3,1,1)(2,0,1)[21]",9,1.5987698758519608,6032.572272955077,6032.668478192918,6082.428302418786,52.52527951539196,58.331595540958006
"SARIMA(1,1,4)(1,0,1)[5]",9,1.598776847568305,6032.598500551963,6032.694705789804,6082.454530015672,52.55150711227816,58.35782313784421
"SARIMA(1,1,4)(2,0,2)[5]",11,1.5978423900236425,6033.083071268942,6033.224323275363,6094.018218391254,53.081124597836606,69.92151151342568
"SARIMA(3,1,1)(1,0,2)[63]",9,1.5990684340699544,6033.695448971168,6033.791654209009,6083.551478434877,53.6484555314828,59.45477155704884
"SARIMA(3,1,1)(2,0,2)[63]",10,1.5985735688038252,6033.833765839991,6033.951412898814,6089.229354133001,53.808214221287926,65.13264725517274
"SARIMA(3,1,1)(2,0,1)[63]",9,1.59916593189252,6034.06223577966,6034.158441017501,6083.918265243369,54.015242339974975,59.82155836554102
"SARIMA(1,1,4)(2,0,1)[5]",10,1.5986805691797932,6034.236301254382,6034.353948313205,6089.631889547392,54.21074963567935,65.53518266956416
"SARIMA(1,1,4)(1,0,2)[5]",10,1.5986811761060846,6034.23858451109,6034.356231569914,6089.634172804101,54.21303289238767,65.53746592627249
"SARIMA(3,1,1)(2,0,2)[21]",10,1.5987677695768994,6034.564349148295,6034.681996207119,6089.959937441306,54.53879752959256,65.86323056347737
"SARIMA(5,1,0)(2,0,1)[5]",10,1.5992309921748702,6036.306992561862,6036.424639620685,6091.702580854872,56.2814409431594,67.60587397704421
"SARIMA(5,1,0)(1,0,1)[5]",9,1.5998428042147506,6036.608629455892,6036.704834693733,6086.464658919601,56.56163601620665,62.367952041772696
"SARIMA(1,1,4)(1,0,0)[21]",8,1.600405862633427,6036.7268552269525,6036.803778303875,6081.043325861361,56.66057962634932,56.94661898353297
"SARIMA(1,1,4)(0,0,1)[5]",8,1.6004208675464533,6036.783303709757,6036.86022678668,6081.099774344166,56.71702810915394,57.0030674663376
"SARIMA(1,1,4)(0,0,1)[21]",8,1.600425675569314,6036.801391491759,6036.878314568682,6081.117862126168,56.735115891156056,57.02115524833971
"SARIMA(1,1,4)(1,0,0)[5]",8,1.6004297048280751,6036.816549563218,6036.893472640141,6081.133020197627,56.75027396261521,57.03631331979887
"SARIMA(5,1,0)(2,0,2)[5]",11,1.5988596579766987,6036.910033308341,6037.051285314761,6097.845180430652,56.9080866372351,73.74847355282418
"SARIMA(5,1,0)(0,0,2)[5]",9,1.6000162057406522,6037.260965996334,6037.357171234175,6087.116995460043,57.213972556648514,63.02028858221456
"SARIMA(1,1,5)(1,0,0)[21]",9,1.6000173222751624,6037.265166399161,6037.361371637002,6087.12119586287,57.21817295947585,63.0244889850419
"SARIMA(1,1,5)(0,0,1)[21]",9,1.6000385269777904,6037.344938490447,6037.441143728288,6087.200967954156,57.29794505076188,63.10426107632793
"SARIMA(1,1,4)",7,1.6011244892933398,6037.430328721544,6037.490125838469,6076.207240526652,57.34692716094287,52.11053364882355
"SARIMA(5,1,0)(1,0,2)[5]",10,1.5996375701245062,6037.836538808392,6037.954185867216,6093.2321271014025,57.81098718968951,69.13542022357433
"SARIMA(1,1,5)",8,1.6007301032061356,6037.946648261483,6038.023571338405,6082.263118895891,57.8803726608794,58.166412018063056
"SARIMA(1,1,4)(0,0,1)[63]",8,1.6008789698862078,6038.506684711914,6038.583607788837,6082.823155346323,58.440409111311055,58.72644846849471
"SARIMA(1,1,4)(0,0,2)[5]",9,1.6003666149928053,6038.579205602933,6038.675410840774,6088.435235066642,58.532212163248005,64.33852818881405
"SARIMA(1,1,4)(1,0,0)[63]",8,1.6009189185766282,6038.656971685276,6038.733894762198,6082.973442319684,58.590696084672345,58.876735441856
"SARIMA(1,1,4)(2,0,0)[21]",9,1.6003887683926925,6038.662546693309,6038.75875193115,6088.518576157018,58.61555325362406,64.4218692791901
"SARIMA(1,1,4)(1,0,1)[21]",9,1.600392603174492,6038.676973142438,6038.773178380279,6088.533002606147,58.62997970275319,64.43629572831924
"SARIMA(1,1,4)(0,0,2)[21]",9,1.6004090489342102,6038.738842090499,6038.83504732834,6088.594871554208,58.69184865081388,64.49816467637993
"SARIMA(1,1,4)(2,0,0)[5]",9,1.600420229326146,6038.780902724961,6038.877107962802,6088.636932188671,58.73390928527624,64.54022531084229
"SARIMA(1,1,5)(0,0,1)[63]",9,1.600488116114983,6039.036292824567,6039.132498062408,6088.892322288276,58.98929938488163,64.79561541044768
"SARIMA(1,1,5)(1,0,0)[63]",9,1.6005272223758866,6039.183410578085,6039.279615815926,6089.0394400417945,59.13641713840025,64.9427331639663
"SARIMA(1,1,5)(2,0,0)[21]",10,1.599994568161459,6039.179565423408,6039.297212482232,6094.575153716419,59.15401380470576,70.47844683859057
"SARIMA(1,1,5)(1,0,1)[21]",10,1.6000024362682403,6039.20916524112,6039.326812299943,6094.60475353413,59.1836136224174,70.50804665630221
"SARIMA(1,1,5)(0,0,2)[21]",10,1.600014807689882,6039.255706529337,6039.37335358816,6094.651294822347,59.23015491063416,70.55458794451897
"SARIMA(5,1,0)(0,0,1)[5]",8,1.6012323161221982,6039.835973251709,6039.912896328632,6084.152443886118,59.76969765110607,60.055737008289725
"SARIMA(1,1,4)(0,0,2)[63]",9,1.6007122650113268,6039.879540972612,6039.975746210453,6089.735570436321,59.83254753292658,65.63886355849263
"SARIMA(1,1,4)(1,0,1)[63]",9,1.6008351192104628,6040.341718469761,6040.437923707602,6090.19774793347,60.294725030075824,66.10104105564187
"SARIMA(1,1,4)(2,0,0)[63]",9,1.6008567269658514,6040.423006845533,6040.5192120833735,6090.279036309242,60.37601340584752,66.18232943141356
"SARIMA(1,1,5)(0,0,2)[63]",10,1.6003272881513009,6040.4312580251935,6040.548905084017,6095.826846318204,60.405706406490935,71.73013944037575
"SARIMA(1,1,4)(2,0,1)[21]",10,1.6003811433567927,6040.633861308254,6040.751508367078,6096.029449601265,60.60830968955179,71.9327427234366
"SARIMA(1,1,4)(1,0,2)[21]",10,1.6003824316598565,6040.63870790438,6040.756354963203,6096.03429619739,60.61315628567718,71.937589319562
"SARIMA(1,1,5)(1,0,1)[63]",10,1.6004435493324445,6040.8686325886565,6040.98627964748,6096.264220881667,60.84308096995392,72.16751400383873
"SARIMA(1,1,5)(2,0,0)[63]",10,1.6004697350718824,6040.967143340422,6041.084790399245,6096.362731633432,60.941591721719305,72.26602475560412
"SARIMA(1,1,5)(2,0,1)[21]",11,1.5999864040844145,6041.148852165567,6041.290104171987,6102.083999287878,61.14690549446095,77.98729241005003
"SARIMA(1,1,5)(1,0,2)[21]",11,1.599986737361014,6041.150105952134,6041.291357958555,6102.085253074446,61.14815928102871,77.98854619661779
"SARIMA(1,1,4)(1,0,2)[63]",10,1.6006348732601612,6041.588393204726,6041.70604026355,6096.983981497737,61.56284158602375,72.88727461990857
"SARIMA(1,1,3)(2,0,1)[5]",9,1.6012199708968602,6041.789530513988,6041.885735751829,6091.645559977697,61.74253707430307,67.54885309986912
"SARIMA(1,1,4)(2,0,2)[63]",11,1.6001541937059922,6041.780076721942,6041.921328728363,6102.715223844254,61.77813005083681,78.61851696642589
"SARIMA(1,1,4)(2,0,1)[63]",10,1.600737048819513,6041.972777659008,6042.090424717831,6097.368365952018,61.9472260403054,73.27165907419021
"SARIMA(1,1,3)(1,0,2)[5]",9,1.60128460655635,6042.032689864988,6042.128895102829,6091.888719328697,61.985696425303104,67.79201245086915
"SARIMA(1,1,3)(1,0,1)[5]",8,1.6018492384498435,6042.156835048311,6042.233758125234,6086.47330568272,62.09055944770808,62.37659880489173
"SARIMA(1,1,5)(1,0,2)[63]",11,1.600248782496149,6042.1359197505135,6042.277171756934,6103.071066872825,62.13397307940795,78.97435999499703
"SARIMA(1,1,5)(2,0,2)[63]",12,1.5997557359618535,6042.281078688493,6042.448102243096,6108.755784640105,62.30490356557039,84.65907776227687
"SARIMA(1,1,5)(2,0,1)[63]",11,1.600350746131806,6042.519506947854,6042.660758954275,6103.454654070166,62.51756027674856,79.35794719233763
"SARIMA(1,1,4)(2,0,2)[21]",11,1.6003786743007924,6042.624572719581,6042.7658247260015,6103.559719841893,62.62262604847547,79.46301296406455
"SARIMA(1,1,5)(2,0,2)[21]",12,1.59998638046911,6043.148763324792,6043.315786879395,6109.623469276404,63.17258820186908,85.52676239857556
"SARIMA(1,1,3)(1,0,0)[21]",7,1.602735019687138,6043.489144063013,6043.548941179937,6082.26605586812,63.40574250241116,58.16934899029184
"SARIMA(1,1,3)(0,0,1)[21]",7,1.602760451106323,6043.5848170619865,6043.644614178911,6082.361728867094,63.501415501385054,58.26502198926573
"SARIMA(1,1,3)(2,0,2)[5]",10,1.6012748938449863,6043.996150644839,6044.113797703662,6099.391738937849,63.97059902613637,75.29503206002119
"SARIMA(1,1,3)",6,1.6034696915982831,6044.252979792741,6044.297803698824,6077.490332768547,64.15460502129827,53.3936258907188
"SARIMA(0,1,5)(0,0,2)[5]",9,1.6020817047209053,6045.031373160045,6045.127578397886,6094.8874026237545,64.98437972036027,70.79069574592631
"SARIMA(1,1,3)(0,0,1)[63]",7,1.6031994604384383,6045.236370169405,6045.296167286329,6084.013281974512,65.15296860880335,59.91657509668403
"SARIMA(1,1,3)(1,0,0)[63]",7,1.6032430151635693,6045.400223045348,6045.4600201622725,6084.177134850455,65.31682148474647,60.08042797262715
"SARIMA(1,1,3)(1,0,1)[21]",8,1.602712964102226,6045.406170952574,6045.483094029497,6089.722641586983,65.33989535197088,65.62593470915454
"SARIMA(0,1,5)(1,0,2)[5]",10,1.601639125078167,6045.366388544064,6045.484035602887,6100.761976837074,65.34083692536115,76.66526995924596
"SARIMA(1,1,3)(2,0,0)[21]",8,1.602720793040072,6045.435623416751,6045.512546493674,6089.75209405116,65.36934781614764,65.65538717333129
"SARIMA(1,1,3)(0,0,2)[21]",8,1.6027455221996356,6045.528654515029,6045.605577591952,6089.845125149438,65.46237891442615,65.74841827160981
"SARIMA(1,1,3)(0,0,1)[5]",7,1.6033822225154033,6045.923921102947,6045.983718219872,6084.700832908055,65.84051954234565,60.604126030226325
"SARIMA(1,1,3)(1,0,0)[5]",7,1.6033837225810117,6045.929564349766,6045.989361466691,6084.706476154874,65.84616278916474,60.609769277045416
"SARIMA(1,1,3)(0,0,2)[63]",8,1.602995497987756,6046.469063429939,6046.5459865068615,6090.785534064347,66.40278782933547,66.68882718651912
"SARIMA(1,1,3)(2,0,0)[63]",8,1.603154752562809,6047.068179141287,6047.14510221821,6091.384649775696,67.001903540684,67.28794289786765
"SARIMA(1,1,3)(1,0,1)[63]",8,1.6031600387884677,6047.088065922215,6047.164988999138,6091.404536556624,67.02179032161166,67.30782967879531
"SARIMA(0,1,5)(2,0,2)[5]",11,1.6015934365810591,6047.194508417944,6047.335760424365,6108.129655540256,67.19256174683869,84.03294866242777
"SARIMA(1,1,3)(1,0,2)[21]",9,1.6027048455529764,6047.375628970297,6047.471834208138,6097.231658434006,67.32863553061179,73.13495155617784
"SARIMA(1,1,3)(2,0,1)[21]",9,1.602705337282331,6047.3774788561295,6047.47368409397,6097.233508319839,67.33048541644439,73.13680144201044
"SARIMA(1,1,3)(0,0,2)[5]",8,1.603291506725071,6047.582648299717,6047.65957137664,6091.899118934126,67.51637269911407,67.80241205629773
"SARIMA(1,1,3)(2,0,0)[5]",8,1.6033275234723043,6047.718143302809,6047.795066379732,6092.034613937218,67.65186770220589,67.93790705938954
"SARIMA(0,1,5)(2,0,1)[5]",10,1.6023786914687792,6048.148637305548,6048.266284364371,6103.544225598558,68.12308568684512,79.44751872072993
"SARIMA(1,1,3)(1,0,2)[63]",9,1.6029198411607226,6048.184442446638,6048.280647684479,6098.040471910347,68.13744900695292,73.94376503251897
"SARIMA(1,1,3)(2,0,2)[63]",10,1.6024635272749552,6048.467789608381,6048.585436667205,6103.863377901392,68.44223798967869,79.7666710235635
"SARIMA(0,1,5)(2,0,0)[5]",9,1.603029945638664,6048.598655492653,6048.694860730494,6098.454684956362,68.55166205296791,74.35797807853396
"SARIMA(1,1,3)(2,0,1)[63]",9,1.6030305967951253,6048.6011051432615,6048.697310381102,6098.457134606971,68.55411170357638,74.36042772914243
